Origin Countries,State Code,AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,YEM,ZMB,ZWE
Serbia and Montenegro,SCG,0,92,9,5,105,4,0,0,9755,0,0,43967,528,0,5,96,8,0,0,4302,0,13,13,0,54,24,0,3977,0,489,8,6,0,28,92531,24,2,0,3,706,0,77,0,8,0,1,4,138,316,2,114,783,272,0,0,152,74,188,0,0,0,0,0,3,0,12,132,36738,9,5,0,0,0,430759,16,2,1867,1,0,2,0,6,69,1,2,0,1,0,37518,9,50,0,53,155,61,14240,0,5,1004,0,14,1,0,7,439,0,0,0,16,0,0,2,247,0,936,0,42,0,3,13,0,1,8,0,0,0,0,0,24,30,0,107,10,0,0,1,0,2,1,6,5526,0,9,1362,2,83,444,0,0,2,1816,42,44,0,23,0,20,323,2,8686,57,1,234,2326,0,0,0,0,2,248,0,542,10,0,0,0,9,8,310,423,0,0,649,409,0,6,0,0,37859,45303,362,0,0,12,4,0,98,0,11,2,4,114884,0,0,0,6,0,747,7250,72483,664,0,4,1180,0,0,0,0,822,29,45
Seychelles,SYC,0,0,0,0,0,0,0,0,0,0,0,1087,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,28,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,0,134,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,60,75,0,0,4,0,0,0,4,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,31,0,0,4,4,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2190,646,0,0,0,0,0,0,0,0,0,10,99
Sierra Leone,SLE,0,0,0,0,0,0,0,0,0,0,0,119,5,0,7,0,1,0,0,45,0,191,0,0,0,0,0,1,0,0,76,0,0,120,1733,63,0,5,0,0,0,1,0,290,1,0,0,360,0,2,4,0,31,1,0,10,0,263,0,0,6,0,80,0,0,0,1,6,0,0,50,641,0,22,11,0,4,0,0,7,0,0,3582,0,0,0,0,0,13,0,44,0,0,0,3,114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10275,3,0,0,2,0,0,4,11,0,0,185,0,0,7,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,73,6450,0,0,0,27,0,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,43,0,2,0,0,0,0,0,0,10,16,0,0,47,0,0,14,20,0,0,0,0,0,0,166,0,0,1,2,0,0,0,0,2,0,0,3932,2486,0,0,0,0,0,0,0,0,0,36,46
Singapore,SGP,83,0,0,2,0,0,0,0,11,0,0,11562,26,0,7,3,33,0,0,68,0,0,1,7,0,2,0,1,1705,0,0,0,7,0,2617,0,0,0,0,0,450,4,0,9,0,0,15,0,0,1,1,0,198,0,0,9,0,79,0,0,0,0,0,0,0,35,15,401,0,2,0,0,0,47,4,13,6,0,0,0,3,0,0,0,0,0,0,10167,4,3,13692,455,0,1,47,8525,3,151,0,0,1,0,120,4,0,0,3,0,0,0,0,14,0,0,15,436,3,0,0,52348,3,0,0,0,0,0,0,0,4,2,0,22,0,0,0,2,247,2,20,6,803,1,4,1963,0,0,4,0,0,0,156,0,529,0,0,119,0,1,1296,6,29,0,0,0,0,0,1,0,1,0,0,2,0,0,17,0,2,0,0,0,0,0,44,0,157,0,0,0,649,14,1,0,0,0,871,22,0,0,10,0,1,2,0,0,0,0,0,2,33222,6709,0,0,11,9,326,0,0,0,20,45,26
Slovak Republic,SVK,0,25,3,0,4,2,0,0,1275,0,0,4668,2638,0,0,393,6,0,0,323,0,0,3,0,6,54,0,273,0,67,5,4,0,19,4554,1,0,0,2,100,0,26,0,9,0,0,5,6,1232,0,252,26573,281,0,0,5,8,32,0,0,0,0,0,0,0,1,142,3007,0,4,0,0,0,199219,11,2,127,0,0,0,0,2,3,0,0,0,0,0,4279,9,36,0,0,4,72,874,0,2,15,0,10,0,0,5,39,0,0,0,20,0,0,37,9,0,83,0,94,0,1,9,0,0,6,0,0,0,0,0,8,3,0,115,0,0,0,2,0,4,0,4,414,0,0,102,2,4,19,0,0,0,33,0,31,0,5,0,2,22,1,12035,61,0,296,826,0,0,0,0,0,0,0,8,7,0,520,0,6,6,0,540,0,0,391,441,0,4,0,0,3233,6047,5,0,0,9,3,0,4,0,1,0,1,147,0,0,0,5,8744,5,2101,1,10,0,0,75,0,0,0,0,21,11,21
Slovenia,SVN,0,3,0,0,3,0,0,0,4193,0,0,5309,14,0,0,0,0,0,0,117,0,0,0,0,22,2,0,1709,0,7,0,0,0,2,1155,0,0,0,0,303,0,26,0,0,0,0,2,4,64,0,23,159,21,0,0,2,31,7,0,0,0,0,0,0,0,1,8,2522,4,0,0,0,0,14136,1,0,48,0,0,0,0,2,2,0,0,0,0,0,930,0,4,0,0,0,7,777,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,3,0,0,1,0,0,0,0,0,0,0,0,2,4,0,7,0,0,0,0,0,0,0,0,26,0,1,91,0,2,12,0,0,0,0,0,4,0,9,0,8,138,0,976,4,0,0,104,0,0,0,0,0,7,0,0,0,0,15,0,0,0,63,0,0,0,66,26,0,0,0,0,193,661,0,0,0,0,0,0,3,0,1,0,0,149,0,0,0,0,0,1,498,3777,285,0,0,148,0,0,0,0,1,3,5
Solomon Islands,SLB,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,2,0,0,39,0,0,0,0,0,0,0,0
Somalia,SOM,0,0,8,0,3,0,0,0,0,0,0,1214,60,0,0,19,3,0,0,61,0,4,2,0,0,0,0,3,0,2,0,7,0,5,3202,0,0,62,32,0,0,0,1,3518,13,0,0,11,0,0,8,0,108,20841,0,2,0,1415,0,6,53,0,92238,0,0,0,4,18,0,0,33,19,0,253,2,0,46,0,0,0,0,0,0,0,0,0,0,0,26,0,106,2,12,0,10,2682,0,0,14,0,1874,0,0,0,1245,0,0,0,7,0,0,40,0,0,9,0,2,50,175,0,0,0,0,0,1,0,0,11,0,1,0,12,0,0,7,0,2,1,2,2,1242,0,0,124,13,0,419,0,0,0,26,79,18,0,0,8,0,0,6,4,7,0,101,0,0,6,0,0,0,0,0,7154,0,0,10,0,3,0,0,0,0,0,116,0,0,3083,0,1,100,231,145,0,0,903,12,0,0,0,0,0,40,0,0,0,0,186,0,1033,849,1515,0,0,0,2,0,0,0,0,0,37,338
South Africa,ZAF,33,0,0,5,1,39,0,2,0,0,1,26003,282,0,9,0,181,0,0,277,0,18,5,1,2,5,674,122,6,12,2,0,1,0,10492,0,0,0,0,89,0,5,0,23,0,2,3,48,3,30,688,12,561,2,0,152,3,112,2,0,2,0,6,13,0,9,21,113,7,19,2,0,0,2820,12,2,636,0,0,103,1,4,0,0,0,2,0,0,417,2,5266,0,0,0,1412,672,60,14,8,0,1,2,0,0,10,0,0,0,0,3156,0,3,0,0,44,0,9,0,7361,115,1,5,1,0,109,0,672,0,0,33,0,61,0,0,0,1315,0,17745,50,130,2358,5,3,4172,3,0,1788,0,0,2,538,2,981,0,0,58,0,13,0,92,2385,12,2,1,0,0,51,1,10,0,0,4,1,0,47,16,225,71,5,0,0,3,0,0,0,55,0,22868,275,114,3,0,0,317,0,0,1,0,12,19,2,4,0,0,0,2,0,17,55516,23096,4,0,2,72,0,0,0,7,5,906,50290
Spain,ESP,0,0,2572,1,20228,6,0,58,373063,0,38,14612,2048,0,33,2,0,19,0,60845,31,2,15,0,1392,68,0,97676,2,18,91,11,0,41,20171,0,3,2,5,12122,4,5259,1,478,2,0,945,17,2,35905,0,6,1425,1,8,10819,2395,634,601,863,7,0,14,13,0,3,368,489332,107,91,2,5,0,176968,45,2945,2335,1,5,178,0,1416,5,3,91,119,156,0,177,25,3,44,1,0,824,29971,244,84,22,0,11,0,0,18,94,0,3,0,0,0,138,518,267,0,1485,0,117,3,5,32,0,16,0,0,28,147,0,0,36763,9,0,297,0,1,16830,19,14,27,0,0,6988,160,112,160,398,48,268,0,0,0,1026,0,2,0,2613,0,1075,5014,124,375,8180,2993,6,171,0,5,0,12,0,0,0,12,31,0,656,2,13,20,2,0,0,13,1477,0,0,23,134,0,4349,126727,8,0,0,33,296,0,56,0,3,1166,1067,78,0,0,0,11,0,16,41002,97039,39095,0,1,130624,0,2,46,0,3,43,127
Sri Lanka,LKA,1422,7,1,3,9,1,0,4,5,0,0,16361,807,0,33,1545,915,0,0,178,0,0,4,12,0,2,21,0,350,1,0,3,3,2,24012,0,0,0,3,0,20,0,0,0,0,1,0,4,4,4,104,16,553,0,0,3,0,273,0,0,0,0,0,13,0,51,15,416,0,3,0,0,0,1602,5,4,172,0,0,1,5,0,2,0,0,0,0,214,1284,3,236125,338,84,0,49,1027,9,308,20,0,220,0,5,0,147,0,2,0,12,4,2,48,0,0,16,18,3,0,2,2813,54,0,11,0,0,0,0,0,10,3,0,22,0,0,0,10,181,9,29,162,1807,4,6,973,0,10,85,0,0,1,276,6705,14708,0,0,186,0,0,964,20,30,2,174,2,0,0,0,0,2,0,0,39383,2,0,18,4,10,676,6,0,0,0,208,0,0,24,0,0,680,398,569,0,0,29,2831,2,11,0,15,3,5,0,0,0,0,5,0,957,26715,6209,0,0,16,4,24,0,0,0,4,83,68
Sudan,SDN,1,0,141,0,0,0,0,0,0,0,0,1348,8,0,0,188,7,0,0,105,0,14,0,0,0,0,0,4,0,11,83,60,0,581,1867,0,0,642,8624,0,0,0,9,20804,76,0,0,37,3,0,1577,13,74,499,0,5,0,15485,0,35,215,0,7591,0,0,0,0,3,0,0,320,115,0,32,16,0,394,0,0,2,0,0,0,0,0,0,0,0,116,0,223,0,118,1543,2,166,0,3,626,0,1936,0,0,0,2857,0,0,0,64,0,0,5322,0,0,1,0,0,296,69,1,0,6,0,0,2,0,0,59,0,1,0,2,0,0,124,0,0,0,2,5,0,0,0,138,0,0,1373,0,0,0,34,2354,38,0,0,8,0,0,2,29,0,0,940,1,0,35,0,0,0,0,3,70566,2,0,1,0,10,0,5,0,0,367,98,0,1,0,0,0,8,30,1597,0,0,365,4,0,0,0,0,0,682,62,0,0,0,68309,0,13377,144,3430,0,0,0,2,0,0,0,0,82,104,285
Suriname,SUR,0,0,0,0,2,0,0,11,0,0,552,6,37,0,1,0,0,96,0,79,0,0,0,0,6,5,0,195,0,0,0,0,0,3,45,0,2,0,0,0,2,10,0,11,0,0,5,0,0,49,2,0,16,0,1,183,8,11,0,0,0,0,0,0,0,0,295,2,2598,0,0,0,0,158,0,4,38,0,0,8,0,0,0,0,189,13,0,0,6,3,0,0,0,0,164,56,26,46,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,40,0,8,0,0,2,0,0,0,0,5,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,56301,1635,0,0,0,3,52,0,0,0,5,0,0,0,0,0,0,0,0,10,19,82,1,0,0,0,0,0,0,0,0,0,1,0,45,0,1,1,0,0,0,0,1,4336,0,0,0,0,1042,91,0,0,0,0,0,0,3,0,0,124,0,6,0,0,0,0,0,0,5501,1598,9,0,0,71,0,1,0,0,0,2,0
Swaziland,SWZ,0,0,0,0,0,58,0,0,0,0,0,79,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,80,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,7247,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,110,0,68,0,2,0,0,0,17,0,0,91,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,36720,0,0,6,0,0,1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1043,0,0,0,0,0,0,0,0,0,1031,97
Sweden,SWE,3,2,15,0,10,5,0,0,964,0,0,4247,2296,0,19,4,4,0,0,1335,0,3,14,9,9,317,27,1134,0,20,172,0,0,0,19252,2,0,0,0,164,4,157,0,189,0,0,40,31,3118,4,3,21,18047,0,0,207,12,243,12,0,2,0,5,119,0,1,15113,4541,1,2,0,2,0,10700,85,4,908,1,0,5,0,26,9,6,0,0,3,1,906,514,24,28,2,2,146,2389,0,25,46,0,0,0,0,66,145,0,2,0,0,0,239,3,24,0,173,2,555,1,4,6,0,29,1,0,1,0,0,0,32,4,0,52,0,0,1,19,9,26,0,3,998,0,1,379,40,91,886,0,0,0,18199,2,21,0,56,0,3,300,80,325,270,2,11,286,0,2,0,0,0,241,0,25,58,0,3049,2,24,3,8,906,0,3,873,5525,482,0,0,0,0,4474,16,0,0,0,187,0,106,0,1,4,6,48,0,0,0,3,0,34,7203,86323,15,0,0,249,0,0,0,0,10,35,135
Switzerland,CHE,0,1,100,1,15,19,0,3,3017,0,0,7450,9022,0,64,10,4,0,0,3469,2,3,7,9,30,297,3,4264,0,21,68,2,0,10,10213,2,11,3,1,508,7,592,0,771,3,0,103,36,2906,16,3,21,1517,0,0,1193,42,873,56,2,8,0,22,13,0,3,76,31394,5,104,4,8,0,30227,38,0,1094,0,0,19,0,148,11,3,1,1,13,2,848,5,25,52,6,7,346,91874,3,43,110,0,5,0,2,130,86,0,3,0,1,235,67,57,4055,0,554,2,519,5,15,5,0,12,0,0,6,0,71,0,57,7,0,61,0,0,8,58,16,83,0,3,1729,2,41,1721,69,92,514,0,0,0,976,5,22,0,137,58,11,1209,147,265,283,10,20,172,0,8,0,0,0,0,0,59,26,0,2852,6,11,3,8,844,0,13,4301,31514,112,2,0,0,1754,0,40,0,0,5,291,0,108,0,3,15,42,4032,0,0,0,2,0,82,12545,49072,50,0,0,997,0,0,0,0,35,137,357
Syria,SYR,0,6,72,0,4,0,0,72,9285,0,16,3080,670,0,2,3481,35,0,0,461,12,10,4,0,110,0,0,8326,2,471,0,4,0,3,4189,2,0,0,13,561,0,259,0,1006,13,0,5,51,8,199,224,34,191,1,0,275,152,6250,2,2,11,0,29,0,0,7,7,9568,19,0,6,10,0,10142,22,0,653,0,0,323,0,20,29,0,4,2,4,6,1792,1,4,4,163,4288,24,577,5,7,7282,0,289,0,0,2,75353,0,0,0,286,0,6,15260,0,0,8,6,2,21,0,37,0,2,10,0,134,0,0,0,63,0,0,11,0,0,63,0,1,0,4,41,429,74,0,12,3,133,1018,0,0,0,48,396,64,0,106,2,345,1043,11,198,15,14,4224,4,0,22,0,0,0,0,0,37349,5,0,9,0,40,17,13,0,0,19,61,0,2,211,0,0,1601,172,0,0,0,47,22,0,156,0,2,22,347,4017,0,0,0,11,0,13354,5426,24145,180,0,2,7285,0,1,0,0,9305,15,9
Taiwan,TWN,0,0,0,0,0,7,0,1,1225,0,6,693,39,0,0,0,58,0,0,5,7,0,18,0,19,0,2,134,4,0,0,2,0,1,18489,0,0,0,2,0,113,50,0,55,0,0,1103,0,0,33,0,0,48,0,0,914,26,2,21,0,0,0,2,0,0,6,0,4,3,0,0,0,0,148,5,0,9,2,0,10,17,62,0,0,0,1,36,61,4,0,7,293,0,43,0,50,2,0,0,0,150,0,30,2571,0,0,2,0,0,1,0,2,0,0,0,64,0,0,8,369,0,0,0,0,6,0,148,0,30,1,0,0,0,0,0,12,156,11,3,68,0,12,0,123,39,0,2,0,0,0,32,0,105,0,9,18,50,152,834,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,47,0,0,13,1,389,0,0,16,0,2,6,20,0,0,0,17,1683,0,0,0,2,10,0,2,0,0,0,3,0,0,20,87355,30,0,2,1061,7,0,0,0,22,436,223
Tajikistan,TJK,0,0,0,0,0,0,0,0,2,0,0,41,12,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,25,0,0,0,0,107,0,0,6,0,2,1,0,0,38,17,0,1,8,6,5,172,26,3,0,0,0,0,13,0,0,0,0,1,0,0,0,4,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,54,0,0,0,0,13,25,0,7,42,0,28,0,2,0,1,0,16604,0,0,0,4,0,7766,4,0,3,0,0,6,0,0,0,13,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,17,396,0,0,0,0,0,0,2,0,21,184,0,0,0,1,0,1,0,1,0,0,0,120,156,0,0,43,3,71907,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,33,0,1,0,0,0,19,0,0,0,0,0,320,0,24,0,0,0,0,61,0,0,0,0,422,2,8,6335,0,53560,0,0,0,0,0,0,453,11,7
Tanzania,TZA,2,0,0,0,0,28,0,0,0,0,0,490,4,0,0,0,9,0,0,50,0,11,1,0,0,0,7,6,0,5,0,12756,0,25,3000,0,1,247,177,0,0,0,202,13931,51,0,2,30,0,2,36,0,313,497,0,3,0,83,0,23,272,0,3822,0,0,0,4,18,0,0,129,77,0,19,2,0,3,0,0,6,0,0,0,0,0,0,0,0,54,0,293,2,0,0,10,96,3,11,2,0,38473,0,0,0,90,0,0,0,0,20,0,3,0,0,9,0,2,198,9862,1,0,0,0,0,6,0,45,58,0,0,0,12,0,0,0,1042,2,75,0,7,0,0,0,263,6,0,1113,0,0,0,118,0,49,0,0,9,0,0,5,16,6,0,3,0,0,1156,0,0,0,0,2,1,0,0,9,9,3,0,0,0,0,466,2008,0,0,16901,0,62,43,17,0,0,0,0,10,0,0,0,0,1,2,3,0,0,0,40041,0,5,27795,4480,0,0,0,4,0,0,0,0,4,16680,293
Thailand,THA,0,0,3,1,3,0,0,0,21,0,0,3227,462,0,2,182,0,0,0,245,0,0,9,23,0,0,0,2,264,0,0,2,1768,0,2360,0,0,0,2,0,666,6,0,70,0,0,1,4,0,2,4,0,850,0,0,0,0,212,0,0,0,0,2,63,0,19,5,146,0,1,0,0,0,625,4,0,66,1,0,0,2,0,2,0,0,0,0,9502,17,1,0,906,10,0,17,391,0,7839,2,0,126,0,177,4,18,0,2205,0,1,0,0,114,0,0,6,83,1,3,0,17853,0,0,0,0,0,0,0,0,19,1,0,8,14,0,2,2,485,2,11,0,987,2,2,428,0,4,32,0,0,0,267,4,3,0,0,23,0,3,2582,12,10,0,21,0,0,5,0,0,0,0,0,6181,0,0,6,0,3,3525,0,0,0,1,32,0,1,13,0,0,235,152,67,0,0,15,0,17,4,0,6,0,12,1,0,0,0,3,0,112,739,67362,0,0,6,18,122,0,0,0,15,35,19
Timor Leste,TLS,0,0,0,0,0,0,0,0,0,0,0,478,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,33,0,0,3,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,2,2,0,0,0,85,0,0,0,0,0,0,20,0,2,0,0,12,0,0,93,0,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,188,0,0,0,1,0,0,0,0,0,0,0,0,0,108,258,0,0,1,0,0,0,0,0,0,0,0
Togo,TGO,2,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,9,0,0,121,0,12687,0,0,0,0,0,4,0,0,4874,1,0,331,288,269,0,16,4,0,0,0,0,897,399,0,0,13227,0,1,4,0,9,11,0,7,0,32,0,2,14,0,246,0,0,0,0,6051,12,0,3832,5,0,90,23170,0,16,0,0,13,0,0,207,9,0,0,0,0,4,0,281,0,0,0,3,476,0,0,0,0,7,0,0,0,0,0,0,0,0,0,514,0,0,0,2,0,0,13,5,1,0,3436,0,0,9,143,0,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3074,127025,0,0,0,7,0,47,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,762,0,2,0,42,0,0,0,0,24,7,0,1,362,0,0,12,83,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,60,0,0,229,877,0,0,0,2,0,0,0,0,0,16,21
Tokelau,TKL,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1344,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0
Tonga,TON,0,0,0,805,0,0,0,0,0,0,0,2602,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,1,0,2,0,0,9,0,0,0,0,0,0,0,0,0,191,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,10,5500,0,0,0,109,0,0,3,0,10,4,0,51,0,1,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,1,0,0,88,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,7489,0,0,63,11,0,0,0,0,8,1,0
Trinidad and Tobago,TTO,0,0,0,0,0,0,36,283,2,0,63,101,0,0,260,0,0,1598,0,29,15,0,57,0,15,1,0,0,0,0,0,0,0,0,4110,0,55,0,0,28,0,35,0,9,0,0,11,2,2,114,0,0,85,0,64,174,20,0,0,0,0,0,0,6,0,2,39,202,58,0,0,0,0,14,0,0,1,2,658,101,0,3,0,0,387,31,4,0,15,0,0,0,0,0,19,12,842,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,73,0,39,0,0,0,0,9,0,52,0,0,0,0,0,0,0,151,3,160,22,10,174,0,0,0,172,0,0,0,101,5,16,3,0,0,2,197,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,490,0,0,0,0,41,47,0,0,0,0,0,0,12,0,0,0,0,0,0,26,0,0,0,0,16727,75872,24,0,0,4412,0,2800,61,0,0,2,0
Tunisia,TUN,4,0,8731,0,32,0,0,0,0,0,0,337,1383,0,2,12,21,0,0,7386,0,10,0,0,0,13,0,28,0,13,0,0,0,65,1716,0,0,0,2,12,0,5,0,14,0,0,2,28,0,16,82,1,193,9,0,9,0,508,0,0,17,0,4,0,0,0,58,354171,130,148,0,0,0,28155,0,7,537,0,0,213,0,0,0,0,0,0,0,0,150,6,670,9,7,95,181,43954,0,7,64,0,4,0,0,0,234,0,0,0,4,0,0,38523,0,0,120,0,23,0,24,4,0,0,0,0,91,113,0,1,0,0,0,167,0,0,77,0,10,0,0,15,1000,3,163,6,5,0,1015,0,0,0,115,50,113,0,0,2,0,3,26,42,88,3,53,0,0,0,0,7,0,0,0,3258,0,0,129,0,0,3,0,0,0,29,34,0,2,3649,0,0,801,3146,92,0,0,5,51,0,0,0,0,4,0,19,0,0,0,8,0,656,2086,4349,0,0,0,16,0,0,0,0,25,36,100
Turkey,TUR,4,7,3,2,298,3,0,6,1890,0,6,23446,151624,0,3,858,1,0,0,68368,0,1,8,0,26,13,0,1781,7,548,0,13,0,11,4651,0,1,0,44,187,2,83,0,148,2,0,2,6,7,138,1440,27,13083,5,0,48,36,789,0,0,5,0,4,0,0,36,102,126356,4,2,0,1,0,1653805,8,4,35985,1,0,8,4,2,3,0,1,0,1,0,1364,20,675,2,129,5419,335,49183,2,35,11,0,982,0,0,12,217,0,0,0,12,1,2,152,291,0,143,0,22,3,3,119,0,1,11,19,5,0,0,0,46,2,0,150,90,0,3,3,0,3,20,0,51658,28,4,185,14,15,136,0,0,0,2188,17,21,0,33,10,77,233,5,162,206,5,180,3,0,3,0,0,1,0,0,27136,2,0,121,1,16,58,11,0,1,9,603,0,0,718,0,0,14310,57206,316,0,0,159,11,0,18,0,10,8,16,0,0,0,0,37,0,531,12131,64788,43,0,11,1626,0,0,0,0,9416,156,126
