Origin Countries,State Code,AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,YEM,ZMB,ZWE
Nigeria,NGA,68,0,0,0,7,6,0,24,0,0,0,1735,3193,0,36,20,123,4,0,1001,67,26569,28,0,11,12,442,107,0,110,4358,302,2,72187,10348,36,4,335,16799,20,101,37,10,14547,29,0,2,40975,1,54,141,70,561,776,28,52,17,601,1,609,23,0,7796,2,0,0,278,6567,6,11,11494,3014,0,15492,9596,1,1936,0,2,123,0,5,651,12,0,2,3,79,209,33,6095,11,12,0,8200,26868,7,1404,26,0,1694,0,9,0,21,4,0,4,383,16,1615,17,0,4,23,0,164,71,420,25,3,1618,4,0,161,60,2,233,38,0,0,56,0,0,0,178,3,10,0,68,4097,1,6,356,10,24758,0,0,0,0,424,121,359,0,17,3,0,7,317,211,0,71,573,0,0,705,0,2,0,0,4,11081,875,0,34,110,2000,16,2,9,0,44,6959,7256,0,22055,0,16,693,1389,76,5,0,192,375,0,18989,0,0,5,12,292,0,0,0,643,0,796,106221,141571,5,0,0,87,9,8,3,0,7,146,1561
Niue,NIU,0,0,0,30,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,109,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,6,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,9,5341,0,0,0,0,0,0,0,0,2,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,17,0,0,21,0,0,0,0,0,3,0,0
Norfolk Island,NFK,0,0,0,2,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,152,0,0,1,0,0,0,0,0,0,0,0
Northern Mariana Islands,MNP,0,0,0,9,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,2,0,0,0,2,0,0,9,0,0,4,2186,0,0,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,2,214,0,2,0,0,4,1,0,49,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,62,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,5,0,0,0,0,0,1,0,7711,0,0,6,0,0,1,0,0,0,0,5
Norway,NOR,0,1,3,0,27,8,0,10,0,0,0,4284,794,0,16,2,0,0,0,1262,3,6,17,2,70,41,5,143,0,39,3,0,5,17,6323,2,0,0,2,334,10,66,0,27,0,0,57,13,34,0,92,98,16202,2,0,81,81,110,0,0,1,0,2,216,0,0,1048,24328,2,2,0,0,0,41266,9,2,423,24,0,3,3,3,3,0,0,0,8,21,690,838,13,63,3,0,520,978,0,121,43,0,4,0,0,0,41,1,4,52,105,0,3,2,6,38,151,0,318,0,4,34,0,0,0,0,1,1,4,0,136,0,0,70,0,0,0,23,20,26,0,0,2486,1,2,468,40,20,182,0,0,0,0,5,2,0,7,0,15,61,1167,336,0,7,157,1,0,1,0,0,0,0,0,45,2,0,265,0,0,10,9,0,0,2,472,4779,11,58,0,1,42012,1602,20,2,0,131,1274,0,104,0,0,0,4,3542,0,0,0,6,0,69,150,38323,12,0,0,82,30,0,0,0,9,5,55
Oman,OMN,0,0,2,0,0,0,0,0,0,5,0,360,13,0,0,5500,4,0,0,1,0,0,0,0,1,0,0,8,0,0,0,2,0,31,559,0,0,0,58,5,8,5,0,44,0,0,2,0,0,0,29,9,16,11,0,0,2,453,0,0,2,0,2,0,1,0,2,42,0,0,0,2,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,65,123,0,22,40,0,2,628,0,24,0,0,0,39307,0,0,0,903,0,0,167,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,9,348,0,0,77,0,0,0,0,0,0,29,0,4,0,0,0,1,0,11,4,0,0,1349,0,73,4,0,0,0,0,0,7867,0,0,0,0,0,29,2,0,0,3,15,15,0,352,0,0,7,46,999,0,0,144,193,0,0,0,0,0,0,52,0,0,0,12,49,116710,42,0,0,0,0,1,3,0,0,0,6033,0,0
Pakistan,PAK,14877,0,1,0,22,11,0,0,0,0,5,11745,2338,0,18,24149,19837,3,0,1997,13,28,19,15,26,47,287,172,542,107,4,4,139,0,81236,0,3,1,76,158,2460,34,5,2307,16,1,7,9,1,3,236,94,9917,26,4,203,18,399,0,7,7,0,129,0,0,373,390,74137,41,4,22,85,0,37323,172,57,10694,1,1,7,14,16,3,0,0,2,5,20257,85,12,1331659,672,8372,131,3046,24846,5,6029,3212,0,57,1,218,3257,61987,353,4,63,22542,29,8,155,10,31,76,182,712,3007,7,10437,592,0,5,0,4,3,922,8,60,1,0,214,17,0,1,4780,3501,82,0,15925,10421,6,6,1304,21,39,709,0,0,16,13570,73001,0,4,53,12,16,23,2037,65,723,55,33685,0,44,281,0,0,0,0,0,638606,15,0,136,61,127,13233,6,1,0,14,4197,8843,2310,538,0,15,3066,2405,6415,67,0,587,4622,10,205,0,4,4,17,1151,0,0,0,162,21,569556,350867,234081,3,0,0,11,332,43,0,0,3966,51,104
Palau,PLW,0,0,0,13,0,0,0,2,0,0,0,15,3,0,0,4,0,0,0,0,0,0,10,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,4,19,0,4,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,3,0,3,0,0,0,2,0,0,4,0,0,5,1336,0,0,0,0,0,0,8,0,0,36,64,0,0,0,6,0,45,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,167,0,0,0,0,0,0,20,0,0,0,0,0,4,6,0,0,0,1,0,1324,3,0,2,0,0,3,0,0,3135,0,0,64,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,2274,0,0,1,11,0,0,0,0,0,1,0,0,2,0,9066,0,0,9,0,65,2,0,0,3,0,0
Panama,PAN,0,0,0,0,0,0,3,14,286,49,0,136,17,0,20,0,0,20,0,13,39,0,1,0,89,1,2,559,0,9,0,0,0,8,2483,0,19,0,0,504,5,1650,0,0,0,0,10279,0,1,18,9,10,35,0,2,852,329,3,341,0,0,0,0,0,0,0,14,866,2,0,0,0,0,148,0,0,43,0,8,8,0,187,0,0,1,11,291,1,47,2,5,0,0,0,15,582,38,74,5,0,0,0,0,0,0,0,0,0,0,0,11,9,0,1,9,0,8,0,0,18,0,0,0,0,14,0,0,0,1663,0,0,2,0,0,0,0,0,0,0,0,204,44,0,27,406,0,2,0,0,0,28,0,0,0,0,0,44,242,0,26,0,377,1,0,654,0,0,0,0,0,0,0,0,0,5,0,0,10,2,1,0,0,26,1817,0,10,0,0,199,110,0,0,0,9,0,0,0,0,0,28,0,14,0,3,0,0,442,2,0,146882,72,0,0,977,0,56,3,0,0,0,0
Papua New Guinea,PNG,1,0,0,2,0,0,0,0,0,0,0,23266,8,0,0,0,2,0,0,0,0,0,7,0,1,0,0,2,0,0,0,0,0,0,394,0,0,0,0,4,8,1,0,1,0,3,0,0,0,0,0,2,8,0,0,0,0,8,0,0,0,0,0,0,0,739,4,19,0,30,0,0,0,13,0,0,2,0,0,0,11,0,0,0,0,0,0,25,0,0,115,8,0,0,0,14,0,92,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,108,0,34,1132,0,0,0,0,0,2,6,0,6,2,0,0,0,5,358,1,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,50,0,0,1573,0,26,15,0,0,0,0,23,2,0,0,0,0,268,0,0,0,4,0,0,2,0,0,0,0,0,1,3,9189,0,0,27,2,8,0,0,1,0,0,3
Paraguay,PRY,0,0,0,0,0,0,0,0,331688,123,0,313,49,0,2,0,0,0,0,14,66,0,2,0,3258,0,3,28828,0,0,0,0,2,3,5140,0,0,0,3,1197,105,357,0,0,0,0,62,0,8,0,5,31,55,0,0,74,383,10,20,0,0,0,0,9,0,0,7,240,122,0,0,0,0,167,0,0,44,0,0,0,0,37,0,0,70,0,25,3,5,2,0,1,0,0,28,579,0,1558,0,0,0,0,9,0,0,0,0,2,8,0,0,0,0,5,10,0,2,0,0,46,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,17,0,3,0,0,156,1,0,29,12,0,2,0,0,0,76,0,0,0,38,0,0,167,57,11,0,2,13,0,1639,0,0,0,0,0,0,0,7,0,3,0,0,26,2,4,0,0,51,1705,0,15,4,0,129,188,0,7,0,6,44,0,0,0,0,0,0,8,0,0,0,0,1107,1,132,13715,1448,0,0,241,2,0,0,0,0,0,0
Peru,PER,0,0,0,0,11,0,2,4,91182,0,940,5503,668,0,50,2,0,11,0,614,11,0,37,0,8993,4,3,10811,0,39,0,0,2,2,17757,0,11,0,2,35416,2897,4078,0,9,0,0,2843,0,44,7,15,69,559,0,0,2428,5090,12,176,0,0,0,0,7,7,0,189,5959,37,14,2,0,0,5336,0,2,123,1,5,5,1,284,0,0,21,7,279,2,198,39,0,10,0,0,137,46851,22,43220,2,0,0,0,257,0,4,9,0,8,57,0,0,1,8,0,262,0,53,2,0,41,0,0,3,0,6,2,0,0,3785,0,0,17,4,0,0,18,3,4,0,0,2099,107,4,401,204,0,43,0,0,0,560,2,0,0,2745,1,1654,0,492,108,0,219,85,0,1,0,0,0,3,0,0,1,6,0,68,0,0,23,14,20,0,0,87,43277,0,10,22,0,4481,2878,0,161,0,4,373,0,5,0,0,16,2,54,0,2,0,0,0,9,3345,285925,506,0,0,36375,11,6,0,0,4,0,0
Philippines,PHL,0,6,1,666,23,2,2,0,0,492,755,102420,4756,0,75,10136,0,12,0,3187,18,1,393,13,35,5,72,190,11170,39,0,0,512,0,233010,0,11,0,17,197,17828,77,1,163,1,14,104,0,8,11,3273,34,3904,6,1,140,43,694,0,0,1,0,9,88,17,201,757,8373,0,40,11,6,0,60903,34,0,6225,9,5,77,32675,41,0,0,0,7,25,806,671,676,0,5192,432,0,4170,85891,610,121274,3794,0,14,16,1582,12111,26017,0,27,1,12789,6,2,138,7,2,327,5229,80,9,1,175740,0,0,41,11,52,0,62,2,316,647,0,24,82,0,1,80,1651,6,166,0,7123,63,72,9955,5,2,37,0,2,15986,5820,12147,0,2887,453,1590,26,244,0,57,0,225,19110,2,6580,58,0,0,8,0,0,369850,3,0,15,111,0,18793,0,8,211,2,633,13756,3,138,0,2,5399,5211,2701,95491,0,114,2000,172,11,0,46,16,15,582,0,2,0,10,4445,7783,16,1505820,14,0,9,138,2165,162,2,4,85,8,28
Poland,POL,0,29,15,6,110,53,0,23,14469,7113,0,57567,30833,0,15,2,0,3,291909,7205,0,14,124,0,169,1392,117,7449,0,1816,63,1,139,314,177013,15,3,0,38,435,54,260,5,47,0,13,227,20,3139,3,329,24924,10467,7,0,579,199,420,6,0,4,500,3,202,3,7,1366,800387,169,27,0,2,0,1999975,865,51,12332,6,1,23,44,27,13,21,22,2,3,537,7582,1493,6,3,4,0,2606,43300,5,97,81,47273,16,15,5,2,71,157,0,1605,2274,22,3,640,12,3918,1003,9,8269,2,25,866,0,0,8,8,9,0,17,2,968,2,3886,2306,0,0,1,100,0,114,5,0,17635,11,35,1966,19,9,78,0,2,10,5860,6,0,7,84,45,358,210,75,0,449,54,3399,1211,442389,2,0,1,5,0,0,53,170,0,8976,14,28,269,3442,550,0,8,4160,13253,0,222,5,8,39685,4900,23,1,0,244,93,0,48,0,14,4,18,3456,0,0,0,210,214578,82,207480,490599,1411,0,3,778,14,4,0,4,1173,33,409
Portugal,PRT,3,0,78,0,8513,10113,3,19,9019,0,189,15296,1341,0,1,0,6,20,0,26651,4,22,1740,0,40,242,328,212917,0,30,67,0,102,25,151562,1810,19,40,3,246,858,448,0,2620,72,2,58,48,28,19,30,39,672,2,2,196,702,70,14,8,0,0,147,0,0,1,177,141016,1074,4,52,96,0,138240,203,51,254,2,8,159,7,17,147,282,135,12,7,2681,59,98,298,10,0,0,618,5262,39,7147,11,0,4,2,76,15,0,5,0,1,7,8,10,45,368,3,41352,1591,1312,153,154,405,0,0,0,0,60,6,428,0,278,0,0,406,3,0,634,35888,3,1796,0,13,10385,1032,5,137,13,70,631,0,0,1,723,0,19,1,141,0,43,141,89,64,0,385,10,115,0,109,0,0,0,0,261,3,43,0,1557,22,6,124,4,0,1,0,19132,45479,0,71,0,404,2487,148832,1,106,0,10,226,74,410,0,2,28,96,224,0,3,0,9,0,5,3338,212370,678,0,0,54250,11,26,19,0,0,204,2613
Puerto Rico,PRI,0,0,0,0,0,0,39,32,0,566,33,70,0,0,15,0,0,30,0,0,62,0,14,0,39,0,0,0,0,0,2,0,10,90,282,0,74,0,10,180,1,442,7,0,0,0,268,0,0,132,2,0,0,3,15,10690,170,0,0,0,0,0,0,0,0,0,0,18,41,0,0,0,0,1,8,0,12,13,32,418,0,64,0,11,0,46,94,13,0,0,59,1,0,0,15,0,168,0,0,0,7,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,2003,0,0,0,0,0,0,0,0,0,0,0,81,80,0,15,50,0,0,0,0,0,13,0,2,0,343,0,39,92,53,1,0,0,0,0,7564,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,2,44,0,0,120,0,0,0,0,0,0,0,106,50,0,0,0,0,109,0,9,0,12,0,0,5110,1,28,1455095,30,0,0,534,1,4345,34,0,0,0,0
Qatar,QAT,0,0,3,0,0,0,0,0,0,0,0,256,7,0,0,74,0,0,0,0,0,0,0,0,5,0,0,6,0,9,0,0,0,0,1083,0,0,0,0,0,3,0,0,35,0,0,0,0,0,0,6,27,42,0,0,0,0,303,0,0,0,0,2,0,0,0,5,22,0,0,0,1,0,46,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,2,0,100,2,0,53,2,0,25,221,0,0,0,0,0,338,4,0,0,18,0,0,202,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,3,0,0,0,34,0,0,50,0,0,11,0,0,0,12,35,0,0,0,0,1,0,17,6,0,0,0,0,0,3,0,0,0,0,0,94,0,0,0,0,0,3,4,0,0,0,0,15,0,0,0,0,23,46,12,0,0,0,300,0,3,0,0,0,0,33,0,0,0,0,0,101,22,0,0,0,0,1,5,0,0,0,70,0,0
Romania,ROM,4,140,11,0,42,5,0,0,2567,0,0,12700,24647,0,0,11,13,0,0,2487,10,0,22,0,41,944,8,3521,0,16801,9,0,20,0,59644,0,0,6,0,352,94,189,0,343,0,2,75,0,421,0,2454,12066,2017,0,0,37,122,235,0,1,0,9,19,132,0,0,707,123957,36,4,7,13,0,324085,127,8,21132,1,0,0,6,6,0,3,5,0,7,79,133077,66,319,4,19,0,5264,119123,0,1291,268,0,0,2,8,0,67,81,0,67,3965,0,0,494,3,34,568,1,2034,11,2,127,0,0,41,0,0,20,1,0,246,0,0,357,0,0,1,7,1,8,0,24,4822,0,5,917,5,0,7,0,0,1,1105,31,38,0,75,6,37,216,151,3623,3008,1,5925,0,10,14,0,0,0,0,0,263,25,0,12423,3,4,40,3178,17,0,0,683,47854,0,0,0,0,11646,3146,116,5,0,0,157,0,4,0,2,0,13,20853,0,0,0,0,5,411,21684,140085,469,0,0,749,5,0,0,0,1510,3,82
Russian Federation,RUS,0,41,244,0,20,17,2,77,2350,29077,3,14882,4895,106281,5,12,0,13,549738,1129,3,32,13,2,192,376,0,6490,0,29185,21,0,43,0,51588,12,13,0,0,578,620,584,0,73,10,2,450,65,7178,2186,5927,13452,2669,0,2,351,539,9587,0,0,0,190599,4,82,18,0,10527,217690,68,4,1,3,119977,978793,72,14,16847,0,5,106,6,31,294,2,9,8,19,1240,2639,372,0,3,21,31,2695,14864,25,3277,589,1931909,0,2,55,5,147,167792,0,238521,10722,0,4,8516,15,95737,461,22,2473,168,8,120,0,0,71,0,40,57,0,0,1305,0,203909,627,3367,0,24,0,1,0,0,0,23439,51,5,2864,355,90,814,0,0,1,3441,36,0,0,417,5,613,740,81,64036,1462,252,16022,10001,0,3,1,0,0,57,54,302,15,0,2415,43,3,37,1774,1542,0,0,590,11316,8,0,5,3,8579,7119,133,28,176029,0,112,0,467,0,2,18,300,19869,128858,2,0,0,3613240,471,15053,22327,449,746535,0,577,4,17,3,0,1368,11,68
Rwanda,RWA,7,0,0,0,0,0,0,0,0,0,0,44,155,0,0,0,14,0,0,729,0,42,0,0,1,0,2,8,0,18,3,29159,1,2262,2604,0,0,10,468,5,5,4,26,23194,46,0,1,394,0,5,1,13,153,2124,0,0,2,61,0,59,767,0,12420,0,0,0,28,111,0,0,138,1244,0,528,157,0,101,0,0,24,0,0,11,0,0,0,0,52,9,0,645,0,0,0,64,633,0,7,1,0,4634,0,0,0,0,12,0,1,0,3,0,3,0,1,65,0,3,52,110,16,0,0,0,0,32,0,0,638,0,0,0,1,0,0,0,31,0,2,0,8,1247,0,0,44,0,46,1214,0,0,0,151,0,41,0,0,0,0,0,0,8,0,3,0,0,1,0,0,0,0,0,7,0,1,0,0,7,0,10,2,0,0,1471,908,154,0,60380,0,2,112,611,0,0,0,19608,0,0,1,0,0,0,2,16,0,0,0,65400,0,0,1172,1130,0,0,0,5,0,0,0,0,0,2,190
Saint Helena,SHN,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,191,0,0,0,0,0,1,19,0,0,0,0,328,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,114,0,0,0,0,0,0,0,0,199,0,0,4,11,0,0,0,0,2,5,0,15,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,28,0,0,0,34,0,0,0,0,0,0,3,0,0,0,0,2,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,12,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1095,3,0,0,2,0,1,0,0,0,2,228
Saint Pierre and Miquelon,SPM,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,48,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Samoa,WSM,4,0,0,17777,0,0,0,0,0,0,0,13084,6,0,0,1,6,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,2,0,73,0,0,0,0,4,10,5,0,0,0,8,0,0,0,1,0,2,10,0,0,4,0,1,0,0,0,0,0,0,0,960,0,8,0,71,0,0,0,17,0,0,2,0,0,0,147,0,0,0,0,0,1,69,0,0,320,0,0,0,16,67,0,63,0,0,0,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,0,0,0,0,0,0,0,3,3,16,0,79,46795,0,0,0,39,1,6,0,0,17,88,3,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,86,0,0,2,0,0,0,0,17,6,0,0,0,0,0,0,0,80,94,0,0,16,0,0,4,0,0,4,1,17467,0,0,185,0,0,0,0,2,1,0,0
San Marino,SMR,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,401,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,0,0,0,0,2,5915,0,0,0,3,0,18,0,0,0,0,0,0,0,94,0,103,0,0,0,1,0,6,0,0,0,0,0,291,15,3433,0,0,0,0,0,3,0,104,0,0,0,183,0,0,0,1,0,1,0,7,0,0,0,309,0,0,56,0,0,0,0,636,0,0,3088,6,0,1281,0,0,2,0,0,1,0,0,9,0,0,0,0,2,2,0,27,0,0,0,0,43,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,16,0,130,0,0,0,0,0,2,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,109,0,0,0,0,125,2977,0,0,0,0,0,2,0,0,0,0,2,0,4,12267,0,0,0,46,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,64,0,36,0,5,7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,31,6,1640,136,0,0,0,0,0,0,0,0,0,4,484
Saudi Arabia,SAU,59,0,28,0,0,0,0,0,0,0,0,1606,114,0,6,679,24,0,0,15,0,30,3,0,6,0,0,1170,0,14,0,0,2,5,9984,0,0,18,4,18,36,59,0,406,3,0,10,11,0,0,106,17,184,0,0,30,33,4743,0,1,0,0,23,0,0,1,191,342,4,0,3,15,0,1124,23,0,153,0,0,0,1,20,417,0,0,0,5,310,3,2,5350,620,67,180,421,92,0,131,4968,0,2,0,3,0,33493,1,0,1,764,0,1,2186,0,6,6,2,3,4,0,54,2,0,0,0,0,324,4,0,121,0,0,0,0,0,31,5,13,0,0,11,944,0,0,253,2,42,760,0,0,1,207,1708,212,0,38,0,11,17,885,26,0,2,1141,0,0,39,0,0,0,0,0,0,2,0,0,3,0,94,6,0,0,0,263,205,5,25,0,0,827,321,552,0,0,11,1411,0,220,0,0,0,2,4489,0,0,0,1,0,4687,343,27946,8,0,0,1213,37,0,0,0,5708,3,11
Senegal,SEN,3,0,0,0,20,1,0,0,0,0,0,187,115,0,2,0,7,0,0,785,3,660,2,0,2,7,80,21,0,5,3401,41,0,112,1812,14,0,370,23,6,8,11,1,8638,568,0,1,24478,0,0,5,31,79,105,0,4,0,394,0,22,3,0,4626,0,0,0,39,3682,1,1,14586,98366,0,17526,88,0,36,0,0,4,0,3,4174,6407,0,0,2,24,23,6,300,0,0,0,29,49590,0,84,12,0,228,0,0,0,0,2,0,1,3,3,224,14,0,1,63,0,93,42,74,8,0,11380,0,0,2,40517,0,31,17,0,0,32,0,0,0,37,0,2,0,4,677,0,0,6,76,468,3309,0,0,0,73,0,19,0,2,0,0,0,0,26,586,0,4,0,0,416,0,0,0,0,3,1,0,0,19,10,634,5,0,1,0,7,1163,9192,0,2967,0,3,227,945,0,0,0,26,0,0,273,0,0,0,10,68,0,0,0,86,0,5,9530,10262,2,0,0,12,0,0,0,0,2,105,276
